Category, Price of item in category, Quantity of item sold
Office Supplies,951.39,5
Technology,2453.14,2
Office Supplies,2533.79,9
Technology,1805.82,10
Furniture,1736.35,1
Office Supplies,643.13,11
Furniture,2175.71,8
Furniture,1934.63,10
Furniture,1255.99,1
Furniture,1393.59,7
Furniture,1363.85,1
Furniture,664.39,7
Technology,1677.07,6
Furniture,793.83,11
Furniture,1485.43,7
Furniture,643.19,1
Office Supplies,1987.77,5
Furniture,1996.15,1
Furniture,2141.5,2
Furniture,1622.21,11
Technology,2443.82,1
Office Supplies,1534.64,2
Technology,1789.25,10
Furniture,2146.62,6
Office Supplies,1809.38,10
Technology,1063.06,3
Furniture,2771.38,10
Office Supplies,2625.78,7
Office Supplies,614.41,11
Office Supplies,654.13,6
Technology,2593.21,11
Office Supplies,1136.39,10
Office Supplies,2588.4,3
Technology,2041.44,10
Technology,2129,11
Technology,746.12,6
Office Supplies,758.89,1
Office Supplies,939.38,9
Furniture,1900.62,2
Office Supplies,1845.09,8
Office Supplies,1922.37,11
Office Supplies,1846.73,4
Furniture,2173.37,11
Office Supplies,2437.82,2
Furniture,805.07,7
Office Supplies,1525,5
Office Supplies,1356.76,10
Technology,1079.28,2
Furniture,731.81,8
Office Supplies,1144.02,6
Office Supplies,2581.22,6
Office Supplies,1135.24,10
Furniture,1011.8,6
Technology,1904.1,3
Technology,2845.66,1
Technology,1309.28,10
Technology,2532.42,6
Office Supplies,2276.6,2
Office Supplies,2795.26,2
Furniture,906.7,8
Technology,2224.14,4
Technology,1853.01,5
Office Supplies,2994.26,11
Office Supplies,1599.07,4
Office Supplies,1622.82,2
Furniture,2156.15,11
Office Supplies,2004.11,9
Office Supplies,512.14,6
Technology,2209.11,11
Furniture,1146.86,2
Office Supplies,2663.83,3
Technology,2284.54,11
Technology,549.22,3
Technology,554.16,10
Technology,696.54,10
Technology,2835.2,7
Office Supplies,1995.78,7
Office Supplies,1067.91,3
Technology,1633.79,4
Office Supplies,2433.17,2
Office Supplies,2833.28,9
Office Supplies,2358.92,9
Office Supplies,557.44,3
Office Supplies,2785.19,5
Furniture,2268.73,8
Technology,2833.6,6
Furniture,1808.1,5
Technology,2243.59,5
Technology,2574.52,3
Office Supplies,2987.6,4
Furniture,2598.3,11
Furniture,2389.88,11
Technology,2988.52,8
Technology,1196.19,3
Furniture,2899.14,11
Technology,667.92,8
Furniture,663.58,5
Technology,1767.75,11
Office Supplies,1539.57,9
Technology,2424.56,3
Office Supplies,2538.09,2
Office Supplies,2091.14,9
Technology,2669.26,1
Furniture,1665.35,11
Office Supplies,2967.71,11
Office Supplies,1227.93,6
Technology,2587.68,1
Technology,548.37,1
Technology,818.88,8
Furniture,1335.91,3
Office Supplies,1935.1,2
Technology,620.01,6
Office Supplies,1474.76,1
Technology,861.59,3
Technology,2374.13,10
Furniture,1543.29,4
Office Supplies,1345.57,1
Furniture,2006.42,3
Technology,2664.65,6
Furniture,581.35,10
Office Supplies,2507.06,10
Office Supplies,2053.92,5
Technology,1449.32,3
Technology,876.74,11
Furniture,513.11,9
Technology,1242.9,9
Technology,622.22,6
Office Supplies,1110.37,10
Furniture,1741.43,1
Office Supplies,1486.03,3
Technology,1348.71,2
Office Supplies,933.4,4
Office Supplies,2835.1,6
Technology,2862.16,9
Office Supplies,2141.4,11
Office Supplies,639.68,2
Office Supplies,1396.75,3
Technology,955.84,7
Furniture,2373.77,11
Technology,2386.91,5
Technology,1577.12,2
Office Supplies,2778.31,7
Office Supplies,2730.98,8
Office Supplies,1380.74,7
Office Supplies,575.32,5
Technology,2180.26,4
Office Supplies,1355.47,3
Office Supplies,1307.2,7
Furniture,2333.98,2
Furniture,2358.74,6
Technology,844.08,10
Technology,1436.55,4
Technology,2869.48,4
Furniture,768.04,3
Technology,1792.77,3
Technology,724.19,7
Furniture,2724.68,2
Technology,2967.44,11
Furniture,765.41,10
Office Supplies,1902.72,11
Office Supplies,969.58,8
Office Supplies,1677.75,1
Office Supplies,1883.7,6
Furniture,993.49,10
Office Supplies,2003.89,1
Furniture,572.52,2
Furniture,1696.84,5
Technology,2365.47,3
Furniture,1134.91,1
Technology,1600.36,5
Furniture,1591.63,1
Office Supplies,1434.85,3
Furniture,2513.78,1
Technology,2419.94,4
Furniture,746.26,5
Office Supplies,1329.48,4
Office Supplies,1013.71,2
Office Supplies,1830.87,10
Office Supplies,514.35,6
Technology,1339.03,2
Office Supplies,525.09,4
Furniture,900.4,4
Office Supplies,649.96,6
Furniture,1233.93,3
Technology,2423.7,6
Furniture,818.4,10
Technology,1448.42,8
Technology,1563.82,5
Office Supplies,2141.17,4
Technology,2861.3,5
Office Supplies,1183.45,9
Office Supplies,839.97,6
Technology,1329.33,9
Technology,1209.3,10
Technology,2666.51,6
Technology,1064.94,1
Technology,563.89,3
Technology,740.77,3
Office Supplies,1340.89,4
Technology,897.68,2
Office Supplies,2877.31,1
Furniture,1822.56,1
Office Supplies,2550.18,9
Office Supplies,832.42,7
Office Supplies,1645.2,8
Office Supplies,2525.7,11
Technology,2488.16,4
Office Supplies,2125.83,2
Office Supplies,2476.47,3
Office Supplies,622.22,6
Office Supplies,845.81,10
Furniture,828.29,5
Furniture,2773.24,5
Technology,660.74,10
Office Supplies,819.73,9
Furniture,2662.64,3
Furniture,2033.5,10
Office Supplies,2875.94,9
Office Supplies,1436.09,8
Furniture,1146.19,4
Office Supplies,766.73,7
Office Supplies,660.18,11
Furniture,574.24,8
Furniture,2770.7,6
Technology,1080.75,5
Furniture,1814.42,8
Office Supplies,2144.85,5
Office Supplies,1738.67,11
Furniture,2576.57,8
Furniture,799.74,8
Furniture,2589.14,1
Furniture,2704.31,1
Office Supplies,657.51,10
Technology,2231.05,11
Office Supplies,2717.58,10
Technology,682.8,1
Furniture,718.35,6
Furniture,2390.12,6
Technology,899.12,8
Furniture,2772.3,10
Technology,931.09,8
Furniture,586.16,1
Furniture,2745.48,6
Technology,1579.91,7
Furniture,984.8,11
Office Supplies,759.4,5
Technology,708.77,6
Office Supplies,2754.82,11
Office Supplies,1668.95,4
Technology,805.41,7
Technology,1925.36,8
Office Supplies,1310.02,10
Technology,611.75,11
Technology,2696.07,6
Office Supplies,1694.2,10
Office Supplies,956.93,10
Office Supplies,2798.29,4
Technology,586.86,10
Furniture,673.15,4
Office Supplies,2486.84,7
Office Supplies,696.63,4
Office Supplies,1729.81,10
Office Supplies,1214.04,4
Office Supplies,1307.54,1
Office Supplies,2914.41,2
Office Supplies,1155.88,3
Furniture,2233.49,3
Furniture,583.82,3
Furniture,2293.29,9
Technology,751.88,3
Furniture,2634.62,9
Technology,2536.65,2
Technology,1724.15,2
Technology,1532.72,8
Furniture,553.08,3
Technology,1327.18,4
Technology,1231.9,5
Technology,2102.08,6
Office Supplies,2099.5,10
Technology,1589.24,3
Furniture,535.75,2
Office Supplies,1501.89,11
Office Supplies,1310.27,4
Technology,2076.47,7
Technology,2337.84,9
Technology,874.24,9
Office Supplies,2698.57,6
Office Supplies,1558.98,7
Technology,531.44,5
Furniture,598.02,2
Technology,1618.51,10
Technology,1538.41,5
Office Supplies,1848.32,11
Technology,2817.23,9
Office Supplies,616.51,11
Technology,2549.88,2
Furniture,1684.12,5
Office Supplies,1047.48,9
Office Supplies,2046.24,5
Office Supplies,2784.76,6
Office Supplies,2450.71,2
Office Supplies,1333.4,5
Office Supplies,965.99,11
Office Supplies,1999.22,10
Technology,804.46,1
Technology,730.36,9
Technology,2720.82,11
Office Supplies,2669.82,7
Technology,991.22,8
Furniture,1201.4,3
Office Supplies,1635.47,8
Technology,1619.9,1
Office Supplies,2829.67,2
Technology,2852.16,8
Technology,909,5
Furniture,1368.34,3
Office Supplies,2027.89,2
Office Supplies,2275.37,5
Technology,1606.77,9
Technology,1245.33,3
Furniture,2590.38,3
Technology,2139.68,10
Office Supplies,591.64,10
Technology,1379.56,6
Technology,1026.68,2
Technology,2037.41,4
Furniture,822.48,9
Technology,2985.22,5
Office Supplies,2416.92,2
Office Supplies,500.59,3
Technology,2675.07,9
Office Supplies,968.03,8
Office Supplies,1624.45,1
Office Supplies,1505.35,1
Technology,1808.32,9
Office Supplies,2225.35,2
Technology,1571.23,9
Furniture,711.09,7
Office Supplies,2606.9,10
Furniture,2636.86,5
Technology,2007.74,4
Furniture,2122.65,9
Technology,1380.42,11
Furniture,2629.64,10
Office Supplies,1615.92,3
Technology,2321.13,9
Office Supplies,2788.64,3
Technology,2854.33,5
Furniture,1081.1,4
Technology,1882.54,10
Office Supplies,1392.72,2
Technology,2927.5,5
Technology,2456.62,8
Office Supplies,2091.62,7
Furniture,2802.85,4
Office Supplies,2379.22,2
Technology,723.84,8
Furniture,2063.24,5
Technology,604.51,11
Office Supplies,1394.99,4
Office Supplies,1919.06,2
Technology,1903.17,2
Office Supplies,1097.33,9
Furniture,2155.93,5
Furniture,1059.04,7
Technology,1576.24,5
Technology,2873.2,6
Furniture,2062.71,2
Furniture,2347.17,10
Furniture,2700.67,7
Furniture,2393.97,2
Office Supplies,2874.75,6
Office Supplies,1283.53,4
Office Supplies,1554.62,8
Technology,2502.36,11
Technology,2308.74,8
Office Supplies,833.56,3
Furniture,1163.31,9
Technology,714.84,7
Furniture,1918.29,1
Furniture,1732.94,11
Office Supplies,933.31,7
Office Supplies,700.17,10
Technology,2119.89,6
Technology,2818.63,2
Technology,1414.37,8
Furniture,1042.97,10
Furniture,2039.55,11
Furniture,980.27,6
Technology,1898.36,2
Technology,2728.36,2
Furniture,929.26,3
Office Supplies,1919.74,10
Technology,2210.35,7
Office Supplies,760.64,11
Technology,1742.4,4
Technology,2392.17,7
Furniture,2206.95,4
Technology,946.61,9
Furniture,1063.64,7
Technology,1976.69,10
Technology,673.76,8
Office Supplies,2632.55,6
Technology,2960.23,8
Furniture,2691.52,4
Office Supplies,2005.39,6
Office Supplies,2082.67,8
Office Supplies,2458.59,11
Furniture,2924.89,10
Technology,1759.16,7
Office Supplies,1726.53,2
Furniture,2253.45,8
Office Supplies,700.22,1
Furniture,896.78,1
Office Supplies,2683.03,3
Office Supplies,1424.66,4
Furniture,2732.51,10
Technology,766.79,6
Technology,1789.33,10
Office Supplies,2371.42,2
Office Supplies,2561.02,6
Furniture,1635.48,5
Technology,2324.54,6
Office Supplies,1872.86,1
Office Supplies,762.94,4
Office Supplies,1843.32,3
Office Supplies,2220.17,2
Furniture,1649.74,10
Furniture,2862.27,7
Office Supplies,2450.28,7
Furniture,2291.74,9
Furniture,532.59,3
Technology,1048.97,2
Office Supplies,1034.14,10
Technology,2409.52,2
Office Supplies,1838.41,5
Office Supplies,1714.25,8
Furniture,623.13,4
Furniture,550.17,9
Technology,820.23,2
Technology,2089.81,10
Office Supplies,576.61,5
Office Supplies,835.64,10
Furniture,581.61,7
Office Supplies,951.09,3
Office Supplies,575.58,3
Furniture,1970.71,1
Furniture,641.6,5
Technology,2907.6,4
Office Supplies,1748.84,7
Technology,1936.71,9
Office Supplies,2894.89,3
Technology,757.07,7
Office Supplies,2839.7,9
Technology,884.96,3
Furniture,2536.47,3
Technology,724.38,4
Office Supplies,1713.31,1
Office Supplies,1900.81,10
Office Supplies,1610.38,1
Office Supplies,1140.99,8
Office Supplies,915.51,9
Office Supplies,1176.8,2
Furniture,2698.4,5
Office Supplies,1246.19,5
Office Supplies,2919.83,2
Office Supplies,2641.55,3
Technology,2385.71,3
Furniture,807.65,10
Office Supplies,1141.92,6
Furniture,2240.23,8
Office Supplies,1028.02,2
Office Supplies,665.29,6
Office Supplies,1757.39,1
Office Supplies,1351.81,3
Furniture,1997.47,5
Office Supplies,1600.08,8
Office Supplies,1333.01,10
Technology,2258.46,10
Office Supplies,2502.96,8
Technology,1617.16,3
Technology,1269.2,10
Office Supplies,1153.32,7
Office Supplies,1764.74,8
Office Supplies,2311.5,7
Office Supplies,2056.75,6
Office Supplies,884.44,1
Furniture,772.75,11
Furniture,953.35,5
Furniture,870.46,10
Technology,1484.37,7
Office Supplies,1073.55,9
Furniture,1290.71,2
Technology,2557.93,8
Furniture,1527.89,11
Office Supplies,511.7,10
Technology,2816.61,9
Office Supplies,1633.34,8
Office Supplies,2493.58,1
Furniture,1597.85,2
Office Supplies,2889.81,8
Office Supplies,1452.51,8
Technology,1578.8,6
Technology,688.2,4
Furniture,1129.69,5
Technology,1328.54,11
Office Supplies,832.09,11
Office Supplies,937.78,9
Office Supplies,928.09,10
Office Supplies,2945.03,8
Technology,2022.66,6
Furniture,1533.35,11
Office Supplies,1234.02,7
Technology,1537.93,1
Furniture,2361.7,6
Office Supplies,2520.9,3
Technology,2970.86,7
Technology,2446.36,10
Furniture,1027.35,5
Technology,1117.46,11
Office Supplies,1039.63,4
Furniture,2277.76,11
Technology,2921.78,6
Technology,1737.11,11
Office Supplies,2347.11,8
Furniture,1093.43,11
Furniture,1706.78,10
Office Supplies,567.3,10
Technology,2672.75,5
Office Supplies,2696.75,3
Technology,1422.3,9
Technology,1402.87,4
Technology,2954.76,8
Technology,1798.15,1
Furniture,2391.52,2
Office Supplies,2582.57,6
Furniture,1232.2,8
Office Supplies,2038.76,6
Office Supplies,2655.62,8
Technology,2775.65,5
Office Supplies,2527.41,10
Office Supplies,2577.32,3
Furniture,861.21,1
Office Supplies,1034.59,5
Furniture,2891.16,9
Office Supplies,684.23,11
Office Supplies,2844.74,1
Furniture,1464,1
Office Supplies,661.34,11
Technology,1040.53,11
Furniture,2119.14,5
Furniture,2555.56,9
Furniture,2705.41,9
Technology,1710.01,8
Furniture,1570.35,11
Furniture,704.2,7
Technology,1026.62,4
Office Supplies,2038.01,3
Technology,2413.82,6
Office Supplies,1651.48,10
Furniture,614.51,11
Office Supplies,1531.97,5
Office Supplies,1844.52,9
Office Supplies,2599.08,10
Furniture,2811.22,9
Technology,1095.41,1
Technology,2837.83,7
Office Supplies,1497.04,7
Furniture,2247.21,10
Furniture,1319.9,5
Technology,723.39,7
Technology,1039.73,7
Technology,2071.79,4
Furniture,1887.34,5
Office Supplies,1458.83,9
Office Supplies,695.56,10
Office Supplies,1767.44,5
Office Supplies,1499.01,4
Technology,976.6,4
Office Supplies,655.79,6
Furniture,1790.13,8
Furniture,1626.81,2
Technology,1062.97,4
Office Supplies,1912.34,1
Furniture,2122.14,9
Office Supplies,2277.7,7
Office Supplies,2455.92,11
Furniture,1765.05,2
Technology,2559.03,2
Technology,1372.36,7
Furniture,2715.69,7
Office Supplies,1414.45,8
Office Supplies,1177.33,2
Furniture,1265.88,3
Office Supplies,2430.72,5
Office Supplies,1918.08,7
Technology,1446.38,11
Furniture,1379.93,10
Furniture,970.01,3
Office Supplies,1675.29,7
Technology,2853.72,8
Furniture,2373.34,3
Technology,2282.9,11
Furniture,2758.49,4
Furniture,2211.39,10
Technology,2251.39,11
Office Supplies,2177.39,9
Technology,2327.09,11
Technology,2998.19,10
Office Supplies,802.63,9
Technology,1078.68,7
Technology,1544.68,7
Technology,671.62,10
Office Supplies,756.64,1
Technology,2981.27,1
Office Supplies,2869.51,7
Office Supplies,2852.47,7
Office Supplies,2075.98,10
Office Supplies,2160.08,2
Furniture,2303.68,2
Furniture,2144.9,3
Office Supplies,2331.38,2
Technology,1698.28,5
Office Supplies,1167.61,11
Office Supplies,1105.35,7
Office Supplies,1160.51,6
Office Supplies,2023.48,7
Technology,2212.71,8
Technology,1014.67,5
Furniture,2877.26,11
Furniture,917.26,11
Furniture,2397.35,3
Furniture,1139.72,7
Office Supplies,881.45,8
Office Supplies,1377.9,6
Furniture,1929.42,3
Furniture,592.83,2
Office Supplies,616.63,5
Office Supplies,2771.25,5
Office Supplies,1221.78,8
Furniture,710.85,6
Technology,1937.59,2
Office Supplies,1400.56,8
Office Supplies,1716.23,7
Furniture,2078.71,3
Office Supplies,1878.64,10
Technology,1462.32,8
Technology,606.32,3
Technology,1917.09,4
Office Supplies,2458.53,10
Office Supplies,1332.4,6
Technology,829.63,2
Office Supplies,2038.17,6
Office Supplies,2818.77,3
Office Supplies,744.49,6
Office Supplies,1306.01,7
Technology,2449.5,4
Office Supplies,668.2,8
Technology,1680.89,10
Office Supplies,770.08,2
Office Supplies,951.53,10
Office Supplies,2198.64,7
Furniture,2194.82,2
Office Supplies,1683.22,5
Office Supplies,2231.61,11
Furniture,2343.99,4
Technology,2923.06,9
Office Supplies,1113.32,8
Office Supplies,1004.25,9
Office Supplies,978.16,11
Office Supplies,727.59,11
Office Supplies,638.94,11
Technology,2685.66,2
Office Supplies,2886.14,2
Office Supplies,2726.01,8
Furniture,2268.6,10
Technology,1919.08,2
Furniture,2596.88,7
Technology,1931.81,9
Furniture,2065.7,11
Technology,1486.68,10
Office Supplies,1936.55,8
Office Supplies,2827.61,3
Office Supplies,2634.73,10
Office Supplies,1753.65,9
Furniture,946.54,5
Furniture,1437.12,7
Office Supplies,2355.63,9
Office Supplies,1290.71,9
Technology,1611.79,7
Office Supplies,2345.07,10
Office Supplies,749.55,2
Furniture,2712.17,5
Technology,1161.82,2
Technology,2138.03,10
Technology,621.52,3
Furniture,1548.56,1
Furniture,2539.56,6
Office Supplies,2403.74,8
Furniture,1153.49,1
Furniture,2645.25,1
Office Supplies,1481.07,1
Technology,731.74,2
Office Supplies,1914.35,2
Furniture,641.27,2
Office Supplies,2513.01,6
Furniture,2603.85,6
Office Supplies,813.06,10
Office Supplies,1036.42,2
Technology,2554.21,8
Technology,649.49,5
Furniture,1845.33,6
Furniture,1198.76,1
Office Supplies,702.62,9
Technology,2967.83,10
Office Supplies,1074.83,9
Office Supplies,1399.51,10
Office Supplies,1199.61,3
Furniture,1586.63,2
Technology,1645.82,2
Technology,2088.02,11
Furniture,989.83,9
Office Supplies,635.61,9
Furniture,745.68,9
Technology,2635.36,11
Office Supplies,1236.84,6
Office Supplies,1461.41,3
Office Supplies,823.05,9
Furniture,1181.94,11
Technology,1111.98,8
Furniture,1200.62,4
Furniture,1519.98,3
Furniture,2521.96,3
Office Supplies,2147.46,1
Furniture,2257.52,3
Office Supplies,2695.21,7
Office Supplies,1145.37,9
Technology,2433.07,9
Technology,2704.02,9
Furniture,2599.48,6
Technology,2136.75,11
Technology,1940.58,1
Furniture,1830.67,8
Office Supplies,1213.79,3
Office Supplies,1099.63,3
Technology,779.7,7
Office Supplies,929.76,4
Office Supplies,1976.51,2
Office Supplies,634.85,10
Furniture,1225.29,6
Furniture,1884.03,4
Office Supplies,606.58,3
Technology,2651.71,11
Technology,1906.68,2
Office Supplies,2767.99,11
Office Supplies,2476.27,1
Office Supplies,2932.16,6
Furniture,1116.84,11
Furniture,2942.72,8
Technology,2499.42,9
Furniture,1899.67,10
Office Supplies,781.78,10
Technology,2539.45,5
Office Supplies,1278.86,1
Technology,967.06,9
Technology,728.52,8
Technology,2782.57,7
Office Supplies,799.97,8
Technology,2150.4,9
Office Supplies,2004,11
Furniture,1798.45,5
Office Supplies,2266.83,11
Office Supplies,2339.65,5
Technology,626.28,3
Office Supplies,2892.88,7
Office Supplies,2751.65,7
Office Supplies,2711.22,1
Furniture,1794.98,8
Office Supplies,1256.89,11
Technology,1168.86,8
Office Supplies,752.18,5
Office Supplies,1747.92,10
Technology,678.65,3
Office Supplies,2691.01,9
Furniture,2241.49,5
Technology,2627.76,11
Technology,1597.09,6
Technology,1595.31,11
Furniture,799.74,7
Office Supplies,2413.88,10
Technology,732.12,7
Office Supplies,666.7,4
Office Supplies,775.66,5
Furniture,2182.57,11
Technology,565.78,3
Technology,686.4,10
Technology,2784.79,4
Technology,1681.6,6
Furniture,1628.67,9
Furniture,1203.19,5
Technology,2654.11,11
Furniture,1443.98,7
Technology,1867.06,11
Office Supplies,1218.63,11
Furniture,1354.55,7
Office Supplies,2920.31,9
Technology,2827.37,2
Furniture,617.59,3
Furniture,723.01,10
Technology,2378.86,2
Office Supplies,1996.72,8
Furniture,2640.17,2
Technology,2384.97,9
Office Supplies,2108.33,5
Furniture,1881.06,8
Technology,1922.61,11
Office Supplies,2789.6,9
Furniture,1259.67,11
Furniture,1785.61,10
Technology,1630.99,3
Technology,660.13,7
Furniture,979.7,1
Furniture,2786.15,9
Furniture,1973.96,3
Furniture,1944.19,8
Furniture,1822.52,1
Furniture,2544.6,2
Technology,908.38,7
Furniture,1520.97,1
Office Supplies,772.19,2
Technology,1927.08,5
Technology,1145.4,7
Technology,2985.27,10
Technology,574.35,9
Technology,2328.7,4
Office Supplies,623.48,7
Technology,2782.01,7
Furniture,2953.63,9
Office Supplies,1195.76,11
Office Supplies,1439.52,6
Technology,2808.91,8
Technology,2188.84,1
Office Supplies,962.93,11
Technology,2319.72,1
Office Supplies,1340.13,9
Technology,1428.47,8
Office Supplies,990.82,3
Furniture,2067.65,5
Furniture,748.97,2
Furniture,1055.4,9
Technology,597.54,11
Furniture,1048.69,6
Technology,2023.96,11
Technology,1351.55,4
Technology,1426.88,1
Office Supplies,2156.97,9
