Category, Price of item in category, Quantity of item sold
Office Supplies,2697.56,1
Office Supplies,1847.85,7
Office Supplies,1183.64,9
Office Supplies,1942.51,8
Office Supplies,1033.07,10
Office Supplies,870.48,5
Office Supplies,1282.26,1
Office Supplies,2782.85,10
Office Supplies,1670.92,9
Office Supplies,2322.7,3
Office Supplies,1725.26,4
Office Supplies,2853.21,4
Office Supplies,1356.55,5
Office Supplies,2626.09,7
Office Supplies,1112.93,10
Office Supplies,2190.22,9
Office Supplies,2357.36,6
Office Supplies,1878.28,8
Office Supplies,1608.18,5
Technology,781.87,10
Office Supplies,1563.13,8
Office Supplies,1213.47,10
Technology,682.97,10
Office Supplies,2808.15,6
Office Supplies,2771.44,5
Office Supplies,885.99,7
Furniture,2393.8,1
Office Supplies,544.07,2
Office Supplies,2002.35,1
Office Supplies,1187.28,7
Office Supplies,2313.67,1
Office Supplies,2922.63,4
Office Supplies,1225.94,11
Office Supplies,1209.58,11
Office Supplies,1295.49,10
Office Supplies,2477.95,8
Office Supplies,566.62,1
Office Supplies,637.9,11
Office Supplies,2180.04,11
Office Supplies,1628.05,10
Office Supplies,2868.79,2
Office Supplies,2186.02,10
Office Supplies,2889.66,6
Office Supplies,2510.72,5
Office Supplies,2470.11,8
Office Supplies,1992.05,4
Office Supplies,1568.87,6
Office Supplies,1356.26,4
Office Supplies,2130.21,8
Office Supplies,2254.19,2
Office Supplies,2042.23,9
Office Supplies,1166.38,1
Office Supplies,806.04,9
Office Supplies,2118.49,11
Office Supplies,860.8,11
Office Supplies,2769.71,11
Office Supplies,2847.6,6
Office Supplies,1827.02,3
Office Supplies,599.29,11
Office Supplies,1641.6,6
Office Supplies,1212.37,9
Office Supplies,1396.74,11
Office Supplies,2847.98,9
Office Supplies,1208,1
Office Supplies,960.83,6
Office Supplies,1127.73,8
Office Supplies,1015.75,5
Office Supplies,2701.65,8
Office Supplies,2100.98,1
Office Supplies,2032.27,1
Office Supplies,2623.47,9
Office Supplies,2002.48,2
Office Supplies,2795.35,7
Office Supplies,2335.94,2
Office Supplies,720.86,7
Technology,2773.44,11
Office Supplies,2530.48,9
Office Supplies,1526.2,7
Office Supplies,1903.81,9
Office Supplies,2598.18,6
Office Supplies,2575.93,2
Office Supplies,1014.34,4
Office Supplies,1644.4,4
Office Supplies,2237.49,7
Office Supplies,2927.62,9
Office Supplies,2832.84,10
Office Supplies,1271.03,1
Furniture,2547.65,8
Office Supplies,938.34,6
Office Supplies,2411.53,8
Office Supplies,2452.38,8
Office Supplies,1545.96,4
Office Supplies,1987.54,11
Office Supplies,863.14,3
Office Supplies,1945.51,8
Office Supplies,566.03,6
Furniture,1831.8,6
Office Supplies,1361.95,4
Office Supplies,1666.02,6
Office Supplies,918.5,6
Office Supplies,1207.7,2
Office Supplies,617.35,8
Office Supplies,1825.83,10
Office Supplies,961.99,8
Office Supplies,829.56,9
Office Supplies,2628.37,5
Office Supplies,2963.01,5
Office Supplies,2992.99,11
Office Supplies,1635.86,4
Office Supplies,2855.08,11
Office Supplies,1157.26,5
Office Supplies,2383.81,2
Office Supplies,990.42,8
Office Supplies,1657.74,4
Office Supplies,2084.59,7
Office Supplies,2933.14,2
Furniture,536.91,8
Technology,1335.92,11
Office Supplies,1314.85,11
Office Supplies,2445.14,7
Furniture,538.52,9
Technology,1346.15,6
Office Supplies,2897.61,6
Furniture,1119.81,5
Furniture,1308.83,11
Office Supplies,1288.88,2
Office Supplies,812.72,4
Office Supplies,2419.94,4
Office Supplies,2254.12,7
Office Supplies,1033.55,9
Office Supplies,785.11,5
Office Supplies,1678.09,4
Office Supplies,602.76,10
Office Supplies,1893.77,5
Office Supplies,775.74,9
Office Supplies,1820.86,7
Office Supplies,2593.03,7
Office Supplies,2073.9,6
Office Supplies,2164.46,3
Office Supplies,716.98,6
Office Supplies,2227.26,9
Furniture,1182.85,6
Office Supplies,2735.02,10
Office Supplies,800.84,4
Office Supplies,1677.01,2
Office Supplies,2451.52,9
Office Supplies,2056.73,10
Office Supplies,1283.85,11
Office Supplies,541.9,10
Office Supplies,2395.82,10
Office Supplies,2233.46,11
Office Supplies,1442.02,4
Office Supplies,922.98,5
Office Supplies,1039.33,5
Technology,2256.23,6
Office Supplies,2660.32,1
Office Supplies,1670.18,1
Office Supplies,1446.43,8
Office Supplies,2352.68,7
Office Supplies,2121.67,4
Office Supplies,703.47,5
Office Supplies,2719.67,4
Office Supplies,773.99,6
Office Supplies,2251.77,6
Office Supplies,1486.9,6
Office Supplies,783.91,11
Office Supplies,1897.76,4
Office Supplies,2269.51,2
Office Supplies,1055.97,5
Office Supplies,1213.32,2
Office Supplies,1354.06,9
Office Supplies,1447.34,5
Office Supplies,2460.08,9
Office Supplies,557.43,5
Office Supplies,1101.03,7
Office Supplies,2955.82,10
Office Supplies,1583.62,3
Office Supplies,2087.66,7
Furniture,2486.35,8
Office Supplies,2452.31,3
Office Supplies,2052.43,7
Furniture,1116.66,2
Office Supplies,831.23,11
Office Supplies,1874.92,9
Office Supplies,2315.03,8
Office Supplies,1539.35,11
Office Supplies,964.97,1
Office Supplies,1219.96,7
Office Supplies,1012.59,1
Office Supplies,1506.91,1
Office Supplies,1919.46,6
Technology,1913.32,9
Office Supplies,2915.62,1
Office Supplies,2172.56,1
Technology,665.84,6
Office Supplies,2234.71,2
Office Supplies,510.98,8
Office Supplies,1741.75,1
Office Supplies,1838.12,5
Office Supplies,617.11,10
Office Supplies,768.16,11
Office Supplies,2618.14,3
Office Supplies,2842.36,5
Office Supplies,1523.57,9
Office Supplies,2700.67,11
Office Supplies,2261.56,1
Office Supplies,1594.31,3
Office Supplies,998.01,9
Office Supplies,1565.05,8
Office Supplies,964.73,7
Office Supplies,2363.03,4
Office Supplies,2397.92,6
Office Supplies,2407.97,8
Office Supplies,2110.98,9
Office Supplies,1323.86,5
Office Supplies,2242.51,11
Office Supplies,1679.91,1
Technology,2597.28,11
Office Supplies,2439.81,11
Office Supplies,1552.37,3
Office Supplies,783.18,3
Office Supplies,2993.73,9
Office Supplies,1197.5,7
Office Supplies,2013.57,2
Office Supplies,2211.15,2
Office Supplies,1163.79,3
Office Supplies,1021.07,7
Office Supplies,1272.92,10
Office Supplies,2366.3,2
Furniture,1987.73,8
Office Supplies,2375.28,9
Office Supplies,2659.35,3
Office Supplies,2714.89,4
Office Supplies,2016.01,2
Office Supplies,2647.96,11
Office Supplies,1631.11,11
Office Supplies,2647.95,6
Furniture,1328.97,10
Office Supplies,870.83,6
Furniture,1768.36,10
Office Supplies,770.1,5
Office Supplies,594.64,10
Office Supplies,2698,4
Office Supplies,2166.33,5
Office Supplies,1330.46,5
Office Supplies,1797.11,7
Office Supplies,2811.51,4
Furniture,635.63,8
Office Supplies,1643.22,4
Office Supplies,1354.99,10
Office Supplies,1564.74,5
Office Supplies,683.1,2
Office Supplies,2119.3,1
Office Supplies,1861.2,2
Office Supplies,2706.02,6
Office Supplies,2329.1,1
Office Supplies,2945.15,2
Office Supplies,953.54,11
Office Supplies,1947.31,8
Office Supplies,2415.34,2
Office Supplies,2999.92,11
Office Supplies,2868.63,2
Office Supplies,1955.62,9
Office Supplies,1671.01,5
Office Supplies,2297.93,1
Office Supplies,2541.25,4
Office Supplies,548.7,8
Office Supplies,934.58,8
Office Supplies,1579.98,2
Office Supplies,1185.45,6
Office Supplies,2970.42,9
Office Supplies,2573.39,4
Office Supplies,1653.83,5
Office Supplies,1134.34,11
Office Supplies,1106.59,10
Office Supplies,2804.01,6
Technology,702.16,1
Office Supplies,1321.48,3
Office Supplies,2376.94,11
Office Supplies,1292.45,9
Office Supplies,2534.37,1
Office Supplies,658.13,4
Office Supplies,1305.55,3
Technology,1105.41,7
Office Supplies,2657.6,1
Office Supplies,2198.14,7
Office Supplies,2428.43,2
Office Supplies,2291.02,4
Furniture,2081.96,11
Office Supplies,1384.75,7
Technology,1744.48,3
Office Supplies,1090.86,1
Office Supplies,955,10
Office Supplies,1842.4,10
Office Supplies,2854.08,2
Technology,1523.72,1
Office Supplies,2941.48,10
Office Supplies,2110.35,2
Office Supplies,757.99,1
Office Supplies,1836.11,6
Office Supplies,1725.52,3
Office Supplies,1414.98,10
Office Supplies,1008.64,8
Office Supplies,2584.16,5
Office Supplies,614.75,1
Office Supplies,2042.62,10
Furniture,2015.78,1
Office Supplies,897.79,1
Office Supplies,2468.49,1
Office Supplies,2606.05,10
Office Supplies,1308.67,11
Office Supplies,1778.72,2
Office Supplies,2555.09,11
Office Supplies,2994.14,4
Office Supplies,2448.59,5
Office Supplies,2101.14,8
Office Supplies,1468.12,2
Office Supplies,556.47,8
Office Supplies,566.69,10
Office Supplies,1316.31,9
Office Supplies,1394.81,4
Furniture,602.44,7
Office Supplies,1174.76,2
Office Supplies,2210.37,11
Office Supplies,1836.15,9
Office Supplies,2588.06,5
Office Supplies,1459.78,2
Office Supplies,2928.61,9
Office Supplies,2823.13,7
Office Supplies,1422.43,9
Office Supplies,726.06,3
Office Supplies,2858.64,4
Office Supplies,2260.63,3
Office Supplies,1150.86,6
Office Supplies,1993.72,6
Office Supplies,2360.16,8
Office Supplies,1757.05,8
Office Supplies,861.79,6
Office Supplies,2496.72,11
Office Supplies,2239.41,6
Office Supplies,2165.81,10
Office Supplies,2520.62,1
Office Supplies,1949.1,4
Office Supplies,792.85,3
Office Supplies,1072.83,2
Office Supplies,2555.19,3
Furniture,1464.53,4
Office Supplies,1686.4,10
Office Supplies,2113.34,7
Office Supplies,904.86,6
Office Supplies,2920.73,10
Office Supplies,2394.21,6
Office Supplies,2790.62,7
Office Supplies,2897.93,2
Office Supplies,857.66,8
Office Supplies,2893.86,9
Office Supplies,899.73,8
Office Supplies,740.57,1
Office Supplies,1686.71,9
Office Supplies,2803.96,8
Office Supplies,2229.82,6
Office Supplies,2584.74,11
Office Supplies,566.22,5
Office Supplies,2154.21,7
Office Supplies,1430.26,5
Office Supplies,591.78,8
Office Supplies,2268.4,3
Office Supplies,1498.26,1
Office Supplies,1277.76,7
Office Supplies,2624.45,3
Office Supplies,1222.26,1
Office Supplies,1115.08,2
Office Supplies,574.31,1
Office Supplies,2680.23,6
Office Supplies,2667.69,1
Office Supplies,1596.17,7
Office Supplies,2539.24,1
Office Supplies,2926.22,6
Office Supplies,1497.14,5
Office Supplies,1682.49,3
Furniture,1332.3,2
Office Supplies,2707.34,5
Furniture,2892.84,3
Furniture,1297.69,1
Furniture,1759.61,5
Office Supplies,2178.03,2
Office Supplies,1789.99,3
Office Supplies,822.39,1
Office Supplies,1269.2,9
Office Supplies,2750.65,5
Office Supplies,1509.33,6
Office Supplies,1767.9,9
Office Supplies,1538.78,5
Office Supplies,863.13,1
Office Supplies,606.14,6
Office Supplies,1637.28,2
Office Supplies,1794.82,8
Office Supplies,642.99,3
Office Supplies,1076.87,11
Office Supplies,1906.62,9
Technology,2478.98,11
Office Supplies,2385.21,9
Office Supplies,549.44,9
Office Supplies,2720,7
Office Supplies,995.82,3
Office Supplies,2367.51,11
Office Supplies,959.08,9
Office Supplies,1068.05,8
Office Supplies,1033.64,9
Office Supplies,2897.9,3
Office Supplies,1477.06,8
Office Supplies,911.6,9
Furniture,849.68,7
Office Supplies,2126.87,4
Office Supplies,1617.07,7
Office Supplies,1419.85,6
Office Supplies,1450.07,3
Office Supplies,1059.34,1
Office Supplies,1490.89,8
Furniture,715.21,11
Office Supplies,2775.45,10
Office Supplies,2869.65,6
Office Supplies,2623.23,6
Office Supplies,2256.1,5
Office Supplies,2323.52,7
Office Supplies,2057.58,4
Office Supplies,2064.13,10
Office Supplies,1743.01,10
Office Supplies,1101.75,7
Office Supplies,682.34,8
Office Supplies,2256.61,2
Office Supplies,1703.63,10
Office Supplies,1405.13,2
Office Supplies,877.46,6
Furniture,1727.03,10
Office Supplies,1197.98,4
Office Supplies,2156.64,10
Office Supplies,2080.04,11
Office Supplies,2166.23,5
Office Supplies,1886.1,1
Office Supplies,2931.46,11
Office Supplies,2904.62,10
Office Supplies,860.57,5
Office Supplies,1517.67,8
Office Supplies,2309.84,8
Office Supplies,1354.02,2
Office Supplies,1213.61,8
Office Supplies,1735.33,2
Office Supplies,2368.07,6
Office Supplies,587.45,1
Office Supplies,771.89,5
Office Supplies,1431.79,10
Office Supplies,1422.15,11
Office Supplies,759.47,7
Office Supplies,730.79,9
Office Supplies,2264.41,4
Office Supplies,1584.75,9
Office Supplies,502.66,9
Furniture,850.37,5
Office Supplies,1810.56,1
Office Supplies,1282.13,6
Office Supplies,1951.49,9
Office Supplies,1555.36,3
Office Supplies,2241.82,3
Office Supplies,605.07,4
Office Supplies,795.07,11
Office Supplies,728.04,3
Office Supplies,805.89,8
Office Supplies,1735.35,9
Office Supplies,2702.71,5
Office Supplies,1328.59,8
Office Supplies,2831.33,1
Office Supplies,2697.69,4
Office Supplies,2087.49,1
Office Supplies,2493.33,8
Office Supplies,912.17,6
Office Supplies,2835.97,2
Office Supplies,1060.53,10
Furniture,1168.17,5
Office Supplies,2886.79,10
Office Supplies,2702.1,8
Office Supplies,581.21,11
Office Supplies,1131.88,6
Office Supplies,1198.83,4
Office Supplies,1976.03,2
Office Supplies,2227.35,1
Office Supplies,1451.8,3
Office Supplies,2216.55,2
Office Supplies,1606.37,2
Office Supplies,2693.01,7
Office Supplies,1993.23,7
Office Supplies,1091.41,10
Office Supplies,572.25,11
Office Supplies,1571.93,4
Office Supplies,2072.95,9
Office Supplies,756.81,4
Office Supplies,1019.39,4
Office Supplies,1199.16,8
Office Supplies,2207.25,2
Office Supplies,2703.31,2
Office Supplies,515.69,3
Office Supplies,2805.09,11
Office Supplies,655.21,7
Office Supplies,2218.36,10
Office Supplies,1805.36,2
Office Supplies,982.32,5
Office Supplies,1099.22,9
Office Supplies,1844.92,8
Office Supplies,1214.11,9
Office Supplies,977.93,3
Furniture,2836.44,2
Technology,1396.28,2
Office Supplies,1772.87,9
Office Supplies,601.94,5
Office Supplies,2777.16,2
Office Supplies,962.39,11
Furniture,1182.28,3
Office Supplies,585.77,6
Office Supplies,1859.12,4
Office Supplies,2456.81,11
Office Supplies,2936.39,8
Office Supplies,1533.85,6
Office Supplies,2190.49,9
Office Supplies,2882.66,8
Office Supplies,1260.19,1
Office Supplies,2186.14,2
Office Supplies,2828.23,2
Office Supplies,1141.18,2
Office Supplies,1992.57,7
Office Supplies,2549.79,5
Office Supplies,1583.73,11
Office Supplies,2367.01,10
Office Supplies,2164.37,1
Office Supplies,1563.8,11
Office Supplies,2622.91,9
Office Supplies,1950.56,9
Office Supplies,778.97,5
Office Supplies,2332.6,9
Office Supplies,2394.03,5
Office Supplies,599.86,6
Office Supplies,2202.26,5
Office Supplies,1101.18,3
Office Supplies,2073.4,3
Office Supplies,2001.68,6
Office Supplies,1607.94,10
Office Supplies,1547.66,5
Office Supplies,766.43,11
Office Supplies,864.87,3
Office Supplies,1604.82,1
Office Supplies,1137.33,6
Office Supplies,2639.33,1
Office Supplies,1367.68,11
Office Supplies,2992.94,3
Office Supplies,1216.44,1
Office Supplies,2985.67,8
Office Supplies,1785.29,5
Office Supplies,557.38,5
Office Supplies,2223.71,2
Office Supplies,2950.94,4
Office Supplies,2843.49,7
Office Supplies,1910.19,11
Office Supplies,2362.78,1
Office Supplies,2748.35,9
Office Supplies,2630.55,2
Office Supplies,1133.87,6
Office Supplies,2309.86,4
Office Supplies,1199.44,8
Office Supplies,2200.22,2
Office Supplies,1863,8
Office Supplies,2527.51,7
Office Supplies,2824.28,5
Office Supplies,815.86,11
Office Supplies,1464.45,4
Office Supplies,1017.26,10
Office Supplies,2487.78,6
Furniture,618.16,9
Office Supplies,1641.48,4
Office Supplies,2872.36,4
Office Supplies,1780.85,7
Office Supplies,2347.09,3
Office Supplies,1091.68,2
Office Supplies,1284.57,10
Office Supplies,878.34,6
Furniture,1612.58,11
Technology,2795.17,2
Furniture,2718.62,2
Office Supplies,2069.23,11
Office Supplies,1587.53,4
Office Supplies,2095.24,5
Office Supplies,1792.43,1
Office Supplies,1498.63,10
Office Supplies,2892.11,3
Office Supplies,1961.16,4
Office Supplies,1491.35,9
Office Supplies,1396.29,4
Office Supplies,2348.79,8
Office Supplies,1190.34,3
Office Supplies,1701.06,2
Office Supplies,1191.55,8
Office Supplies,1713.78,1
Office Supplies,2315.27,8
Office Supplies,1164.88,9
Office Supplies,2430.97,3
Office Supplies,2932.56,11
Office Supplies,1129.85,3
Office Supplies,2358.81,2
Office Supplies,1821.42,10
Office Supplies,2924.55,6
Office Supplies,1538.93,11
Office Supplies,2930.24,6
Furniture,1519.03,2
Furniture,875.36,9
Office Supplies,2865.31,4
Office Supplies,1264.86,9
Furniture,972.09,11
Office Supplies,2003.49,2
Office Supplies,1819.24,3
Office Supplies,2430.24,11
Office Supplies,2704.9,5
Office Supplies,1273.1,9
Office Supplies,546.7,3
Office Supplies,1694.41,2
Office Supplies,2898.53,1
Office Supplies,1044.2,9
Office Supplies,524.91,6
Office Supplies,1032.96,4
Office Supplies,1484.59,8
Office Supplies,687.46,9
Office Supplies,2066.35,3
Office Supplies,2019.32,10
Office Supplies,718.25,7
Office Supplies,1241.94,5
Office Supplies,825.51,8
Office Supplies,1239.22,8
Office Supplies,838.36,5
Office Supplies,1761.09,4
Office Supplies,976.83,2
Office Supplies,1882.69,10
Office Supplies,1453.67,9
Office Supplies,1074.82,7
Office Supplies,2146.75,3
Office Supplies,2444.9,1
Office Supplies,2717.05,11
Office Supplies,1793.48,10
Office Supplies,1237.89,2
Office Supplies,510.27,10
Office Supplies,1162.13,7
Office Supplies,2493.63,2
Office Supplies,979.27,1
Office Supplies,1403.68,11
Office Supplies,1280.9,11
Office Supplies,1654.53,5
Office Supplies,1872.81,6
Office Supplies,567.19,1
Office Supplies,514.48,11
Office Supplies,559.63,6
Office Supplies,683.6,7
Office Supplies,2360.95,1
Office Supplies,2314.64,2
Office Supplies,2037.72,8
Furniture,1738.81,3
Office Supplies,1593.06,2
Office Supplies,1808.84,1
Office Supplies,2594.87,7
Office Supplies,2058.73,9
Office Supplies,2454.66,1
Office Supplies,1367.72,9
Office Supplies,2179.97,10
Office Supplies,2742.01,3
Furniture,2673.66,10
Technology,1530.81,4
Office Supplies,1034.47,9
Office Supplies,2067.1,4
Office Supplies,1103.64,9
Office Supplies,1293.5,3
Office Supplies,1799.85,3
Office Supplies,2951.73,8
Furniture,2132.4,11
Office Supplies,696.34,2
Furniture,2295.17,6
Office Supplies,1233.3,4
Office Supplies,2729.32,1
Office Supplies,2986.26,2
Office Supplies,2631.47,8
Office Supplies,1694.34,6
Furniture,2649.88,1
Technology,838.76,8
Office Supplies,2099.88,2
Office Supplies,859.31,6
Office Supplies,2781.36,1
Office Supplies,1239.72,8
Office Supplies,1555.71,3
Office Supplies,1831.73,7
Office Supplies,844.56,4
Office Supplies,1626.13,1
Office Supplies,822.4,7
Office Supplies,1823.73,7
Office Supplies,2662.96,9
Office Supplies,776.12,1
Office Supplies,2955.81,2
Office Supplies,2554.43,11
Furniture,972.94,2
Office Supplies,1720.38,7
Office Supplies,541.95,6
Office Supplies,2357.57,6
Office Supplies,2276.65,6
Office Supplies,619.49,11
Office Supplies,1049.46,11
Office Supplies,1644.52,2
Furniture,532.3,3
Office Supplies,2614.5,11
Office Supplies,1121.87,5
Office Supplies,2814.24,1
Office Supplies,2036.07,9
Office Supplies,612.04,11
Office Supplies,1074.01,6
Office Supplies,1788.32,8
Office Supplies,1174.23,6
Technology,809.07,4
Office Supplies,752.01,10
Office Supplies,1076.3,7
Office Supplies,1814.6,7
Office Supplies,1997.52,6
Office Supplies,1327.06,1
Office Supplies,1144.07,1
Office Supplies,1462.31,3
Office Supplies,1814.56,5
Office Supplies,2019.16,7
Office Supplies,2866.53,1
Office Supplies,2426.52,4
Office Supplies,2120.2,8
Office Supplies,1189.21,11
Office Supplies,1494.54,2
Office Supplies,1131.86,6
Office Supplies,2590.67,11
Office Supplies,2695.14,5
Office Supplies,1855.85,3
Office Supplies,861.28,7
Office Supplies,1413.64,10
Office Supplies,881,1
Office Supplies,2939.71,7
Office Supplies,2135.26,7
Office Supplies,2158.98,6
